Classification	ID	Name
sino1245/hima1249/maha1306/kira1253/east2719/uppe1412	loho1238	Lohorung-Yamphu
sino1245/hima1249/maha1306/kira1253/east2719/uppe1412	mewa1252	Mewahang
sino1245/hima1249/maha1306/kira1253/east2719/uppe1412/loho1238	yamp1244	Yamphuic
sino1245/hima1249/maha1306/kira1253/east2719/grea1285	athp1240	Athpariyic
sino1245/hima1249/maha1306/kira1253/cent2250	kham1300	Khambu
sino1245/hima1249/maha1306/kira1253/cent2250	sout2736	Southern Central Kiranti
sino1245/hima1249/maha1306/kira1253/cent2250/kham1300	kulu1252	Kulungic
sino1245/hima1249/maha1306/kira1253/cent2250/sout2736	bant1280	Bantawic
sino1245/hima1249/maha1306/kira1253/west2424	uppe1413	Upper Dudhkosi
sino1245/hima1249/maha1306/kira1253/west2424	chau1260	Chaurasiya
sino1245/hima1249/maha1306/kira1253/west2424	nort2730	Northwestern Kiranti
sino1245/macr1268	koro1317	Koro-Holon
sino1245/macr1268	tani1259	Tani
sino1245/macr1268/tani1259	prew1234	Pre-Western Tani
sino1245/macr1268/tani1259	east2361	Eastern Tani
sino1245/macr1268/tani1259/prew1234	damu1237	Damu-Tangam
sino1245/macr1268/tani1259/prew1234	west2797	Western Tani
sino1245/macr1268/tani1259/prew1234/west2797	suba1255	Subansiri
sino1245/macr1268/tani1259/prew1234/west2797/suba1255	bang1372	Bangni-Tagin
sino1245/nung1293	guno1235	Gunong
sino1245/sini1245	clas1255	Classical-Middle-Modern Sinitic
sino1245/sini1245	minn1248	Min
sino1245/sini1245/clas1255	midd1354	Middle-Modern Sinitic
sino1245/sini1245/clas1255/midd1354	yuep1234	Yue-Pinghua
sino1245/sini1245/clas1255/midd1354	nort3155	Northern Chinese
sino1245/sini1245/clas1255/midd1354	wuhu1234	Wu-Hui Chinese
sino1245/sini1245/clas1255/midd1354/yuep1234	ping1245	Pinghua
sino1245/sini1245/clas1255/midd1354/nort3155	mand1471	Mandarinic
sino1245/sini1245/clas1255/midd1354/nort3155/mand1471	zhon1236	Zhongyuan
sino1245/sini1245/minn1248	coas1318	Coastal Min
sino1245/sini1245/minn1248	inla1267	Inland Min
sino1245/khob1235	meyi1234	Western Kho-Bwa
sino1245/khob1235	puro1234	Puroikic
sino1245/khob1235/meyi1234	sher1256	Sartang-Sherdukpen
sino1245/khob1235/meyi1234	chug1251	Chug-Lish
sino1245/kare1337	cent1999	Central Karen
sino1245/kare1337	nort2703	Northern Karen
sino1245/kare1337	sout1554	Southern Karen
sino1245/kare1337	peri1254	Peripheral Karen
sino1245/kare1337/cent1999	kaya1337	Kayah-Yintale
sino1245/kare1337/cent1999	geba1236	Geba-Bwe
sino1245/kare1337/cent1999	kaya1316	Kayaw-Manu
sino1245/kare1337/cent1999/kaya1337	kaya1317	Kayah
sino1245/kare1337/sout1554	sgaw1244	Sgaw
sino1245/kare1337/peri1254	pwoo1239	Pwo
sino1245/kare1337/peri1254/pwoo1239	east2341	Eastern-Western Pwo Karen
sino1245/kare1337/peri1254/pwoo1239	nort2704	Northern Pwo Karen
atla1278	mela1257	Mel
atla1278	limb1267	Limba
atla1278	volt1241	Volta-Congo
atla1278	nort3146	North-Central Atlantic
atla1278/mela1257	bull1245	Southern Mel
atla1278/mela1257	temn1245	Northern Mel
atla1278/mela1257/bull1245	kiss1245	Kissi
atla1278/mela1257/bull1245	bull1246	Bullom
atla1278/mela1257/bull1245/bull1246	nort3167	Northern Bullom
atla1278/volt1241	kwav1236	Kwa Volta-Congo
atla1278/volt1241	nort3149	North Volta-Congo
atla1278/volt1241	benu1247	Benue-Congo
atla1278/volt1241	unun9902	Unclassified Volta-Congo
atla1278/volt1241/kwav1236	nyoa1234	Nyo
atla1278/volt1241/kwav1236	nato1234	Na-Togo
atla1278/volt1241/kwav1236	gada1257	Ga-Dangme
atla1278/volt1241/kwav1236	gbee1241	Gbe
atla1278/volt1241/kwav1236	kato1245	Ka-Togo
atla1278/volt1241/kwav1236/nyoa1234	poto1254	Potou-Tano
atla1278/volt1241/kwav1236/nyoa1234	agne1238	Agneby
atla1278/volt1241/kwav1236/nyoa1234	avik1242	Avikam-Alladian
atla1278/volt1241/kwav1236/nyoa1234/poto1254	poto1250	Potou
atla1278/volt1241/kwav1236/nyoa1234/poto1254	tano1248	Tano
atla1278/volt1241/kwav1236/nyoa1234/poto1254/tano1248	guan1278	Guang
atla1278/volt1241/kwav1236/nyoa1234/poto1254/tano1248	cent2262	Central Tano
atla1278/volt1241/kwav1236/nyoa1234/poto1254/tano1248	west2816	Western Tano
atla1278/volt1241/kwav1236/nyoa1234/poto1254/tano1248/guan1278	sout2781	South Guang
atla1278/volt1241/kwav1236/nyoa1234/poto1254/tano1248/guan1278	nort3204	North Guang
atla1278/volt1241/kwav1236/nyoa1234/poto1254/tano1248/guan1278/sout2781	hill1256	Hill South Guang
atla1278/volt1241/kwav1236/nyoa1234/poto1254/tano1248/guan1278/sout2781/hill1256	guac1241	Gua-Cherepon
atla1278/volt1241/kwav1236/nyoa1234/poto1254/tano1248/guan1278/nort3204	otin1234	Oti North Guang
atla1278/volt1241/kwav1236/nyoa1234/poto1254/tano1248/guan1278/nort3204	nkon1245	Nkonya-Nkami
atla1278/volt1241/kwav1236/nyoa1234/poto1254/tano1248/guan1278/nort3204	gonj1242	Gonja-Dompo
atla1278/volt1241/kwav1236/nyoa1234/poto1254/tano1248/guan1278/nort3204/otin1234	moun1254	Mountain Oti North Guang
atla1278/volt1241/kwav1236/nyoa1234/poto1254/tano1248/guan1278/nort3204/otin1234	rive1262	River Oti North Guang
atla1278/volt1241/kwav1236/nyoa1234/poto1254/tano1248/guan1278/nort3204/otin1234/moun1254	giky1239	Gikyode-Ginyanga
atla1278/volt1241/kwav1236/nyoa1234/poto1254/tano1248/guan1278/nort3204/otin1234/moun1254/giky1239	giky1241	Gikyode-Foodo
atla1278/volt1241/kwav1236/nyoa1234/poto1254/tano1248/guan1278/nort3204/otin1234/rive1262	chum1265	Chumbuli
atla1278/volt1241/kwav1236/nyoa1234/poto1254/tano1248/guan1278/nort3204/otin1234/rive1262	nchu1239	Nchumbulu-Dwang
atla1278/volt1241/kwav1236/nyoa1234/poto1254/tano1248/cent2262	biaa1238	Bia
atla1278/volt1241/kwav1236/nyoa1234/poto1254/tano1248/cent2262	akan1251	Akanic
atla1278/volt1241/kwav1236/nyoa1234/poto1254/tano1248/cent2262/biaa1238	nort2767	Northern Bia
atla1278/volt1241/kwav1236/nyoa1234/poto1254/tano1248/cent2262/biaa1238	sout2779	Southern Bia
atla1278/volt1241/kwav1236/nyoa1234/poto1254/tano1248/cent2262/biaa1238/nort2767	anyi1246	Anyinic
atla1278/volt1241/kwav1236/nyoa1234/poto1254/tano1248/cent2262/biaa1238/sout2779	jwir1243	Jwira-Nzima
atla1278/volt1241/kwav1236/nato1234	basi1245	Basila-Adele
atla1278/volt1241/kwav1236/nato1234	lele1262	Lelemic
atla1278/volt1241/kwav1236/nato1234/lele1262	likp1239	Likpe-Santrokofi
atla1278/volt1241/kwav1236/nato1234/lele1262	lele1263	Lelemi-Akpafu
atla1278/volt1241/kwav1236/gbee1241	east2711	Eastern Gbe
atla1278/volt1241/kwav1236/gbee1241	west2802	Western Gbe
atla1278/volt1241/kwav1236/gbee1241/east2711	west2934	Western Phla-Phera
atla1278/volt1241/kwav1236/gbee1241/east2711	fong1244	Fongbeic
atla1278/volt1241/kwav1236/gbee1241/east2711	east2845	Eastern Phla-Phera
atla1278/volt1241/kwav1236/gbee1241/west2802	kpes1239	Kpesi-Waci
atla1278/volt1241/kwav1236/gbee1241/west2802	ewei1234	Eweic
atla1278/volt1241/kwav1236/kato1245	avat1243	Avatime-Nyangbo
atla1278/volt1241/kwav1236/kato1245	kebu1246	Kebu-Animere
atla1278/volt1241/kwav1236/kato1245	kpos1239	Kposo-Ahlo-Bowili
atla1278/volt1241/kwav1236/kato1245/avat1243	nyan1316	Nyangbo-Tafi
atla1278/volt1241/nort3149	buak1234	Bua-Kim-Day
atla1278/volt1241/nort3149	senu1239	Senufo
atla1278/volt1241/nort3149	gura1261	Gur
atla1278/volt1241/nort3149	came1255	Cameroun-Ubangian
atla1278/volt1241/nort3149	gbay1279	Gbaya-Manza-Ngbaka
atla1278/volt1241/nort3149	uncl1526	Unclassified North Volta-Congo
atla1278/volt1241/nort3149/buak1234	kimb1240	Kim-Besme-Goundo
atla1278/volt1241/nort3149/buak1234	adam1257	Adamawa Bua
atla1278/volt1241/nort3149/buak1234/adam1257	goul1243	Inland Bua
atla1278/volt1241/nort3149/buak1234/adam1257	buan1246	Riverine Bua
atla1278/volt1241/nort3149/buak1234/adam1257/goul1243	uncl1499	Bolgo-Koke
atla1278/volt1241/nort3149/buak1234/adam1257/goul1243	goul1244	Goulaic
atla1278/volt1241/nort3149/buak1234/adam1257/goul1243/goul1244	zank1234	Zan-Kulaalic
atla1278/volt1241/nort3149/buak1234/adam1257/goul1243/goul1244/zank1234	kula1285	Kulaalic
atla1278/volt1241/nort3149/buak1234/adam1257/buan1246	uncl1505	Unclassified Riverine Bua
atla1278/volt1241/nort3149/buak1234/adam1257/buan1246	bual1236	Bua-Lua
atla1278/volt1241/nort3149/buak1234/adam1257/buan1246/bual1236	buai1235	Ba-Korom
atla1278/volt1241/nort3149/senu1239	nort3254	North Senufo
atla1278/volt1241/nort3149/senu1239	kara1479	Karaboro
atla1278/volt1241/nort3149/senu1239	sout3153	South Senufo
atla1278/volt1241/nort3149/senu1239/nort3254	supy1238	Supyiric
atla1278/volt1241/nort3149/senu1239/sout3153	tagb1262	Tagbana-Jimini
atla1278/volt1241/nort3149/gura1261	tusi1238	Tusia
atla1278/volt1241/nort3149/gura1261	cent2243	Central Gur
atla1278/volt1241/nort3149/gura1261	tief1243	Tiefoic
atla1278/volt1241/nort3149/gura1261	samu1243	Samu
atla1278/volt1241/nort3149/gura1261	kula1283	Kulango-Lorom
atla1278/volt1241/nort3149/gura1261/cent2243	nort2777	Northern Central Gur
atla1278/volt1241/nort3149/gura1261/cent2243	sout3164	Southern Central Gur
atla1278/volt1241/nort3149/gura1261/cent2243	tula1256	Tula-Longuda
atla1278/volt1241/nort3149/gura1261/cent2243/nort2777	bwam1248	Bwamu-Oti-Volta
atla1278/volt1241/nort3149/gura1261/cent2243/nort2777/bwam1248	bwam1247	Bwamu
atla1278/volt1241/nort3149/gura1261/cent2243/nort2777/bwam1248	otiv1239	Oti-Volta
atla1278/volt1241/nort3149/gura1261/cent2243/nort2777/bwam1248/bwam1247	nucl1742	Nuclear Bwamu
atla1278/volt1241/nort3149/gura1261/cent2243/nort2777/bwam1248/otiv1239	nucl1743	Nuclear Oti-Volta
atla1278/volt1241/nort3149/gura1261/cent2243/nort2777/bwam1248/otiv1239	buli1253	Buli-Koma
atla1278/volt1241/nort3149/gura1261/cent2243/nort2777/bwam1248/otiv1239/nucl1743	gurm1247	Gurma-Yom-Oti-Volta Occidental
atla1278/volt1241/nort3149/gura1261/cent2243/nort2777/bwam1248/otiv1239/nucl1743	otiv1240	Oti-Volta Oriental
atla1278/volt1241/nort3149/gura1261/cent2243/nort2777/bwam1248/otiv1239/nucl1743/gurm1247	gurm1248	Gurma-Yom-Naudem
atla1278/volt1241/nort3149/gura1261/cent2243/nort2777/bwam1248/otiv1239/nucl1743/gurm1247	west2461	Oti-Volta Occidental
atla1278/volt1241/nort3149/gura1261/cent2243/nort2777/bwam1248/otiv1239/nucl1743/gurm1247/gurm1248	yomn1239	Yom-Nawdm
atla1278/volt1241/nort3149/gura1261/cent2243/nort2777/bwam1248/otiv1239/nucl1743/gurm1247/gurm1248	gurm1249	Gurma
atla1278/volt1241/nort3149/gura1261/cent2243/nort2777/bwam1248/otiv1239/nucl1743/gurm1247/gurm1248/gurm1249	gurm1250	Gurma B
atla1278/volt1241/nort3149/gura1261/cent2243/nort2777/bwam1248/otiv1239/nucl1743/gurm1247/gurm1248/gurm1249	ntch1241	Gurma A
atla1278/volt1241/nort3149/gura1261/cent2243/nort2777/bwam1248/otiv1239/nucl1743/gurm1247/gurm1248/gurm1249/gurm1250	konk1271	Konkomba-Gangam
atla1278/volt1241/nort3149/gura1261/cent2243/nort2777/bwam1248/otiv1239/nucl1743/gurm1247/gurm1248/gurm1249/gurm1250	gour1248	Gourmantche-Moba
atla1278/volt1241/nort3149/gura1261/cent2243/nort2777/bwam1248/otiv1239/nucl1743/gurm1247/gurm1248/gurm1249/gurm1250/gour1248	moba1243	Moba-Bimoba
atla1278/volt1241/nort3149/gura1261/cent2243/nort2777/bwam1248/otiv1239/nucl1743/gurm1247/west2461	nucl1748	Nuclear Oti-Volta Occidental
atla1278/volt1241/nort3149/gura1261/cent2243/nort2777/bwam1248/otiv1239/nucl1743/gurm1247/west2461/nucl1748	sout3205	Southeast Western Oti-Volta
atla1278/volt1241/nort3149/gura1261/cent2243/nort2777/bwam1248/otiv1239/nucl1743/gurm1247/west2461/nucl1748	nort3234	Northwest Oti-Volta
atla1278/volt1241/nort3149/gura1261/cent2243/nort2777/bwam1248/otiv1239/nucl1743/gurm1247/west2461/nucl1748/sout3205	kama1375	Kamara-Hanga
atla1278/volt1241/nort3149/gura1261/cent2243/nort2777/bwam1248/otiv1239/nucl1743/gurm1247/west2461/nucl1748/sout3205	mamp1246	Mampruli-Dagbani
atla1278/volt1241/nort3149/gura1261/cent2243/nort2777/bwam1248/otiv1239/nucl1743/gurm1247/west2461/nucl1748/nort3234	moss1237	Mossi-Farefare
atla1278/volt1241/nort3149/gura1261/cent2243/nort2777/bwam1248/otiv1239/nucl1743/gurm1247/west2461/nucl1748/nort3234	safa1246	Safaliba-Dagaare
atla1278/volt1241/nort3149/gura1261/cent2243/nort2777/bwam1248/otiv1239/nucl1743/gurm1247/west2461/nucl1748/nort3234/moss1237	moss1238	Mossic
atla1278/volt1241/nort3149/gura1261/cent2243/nort2777/bwam1248/otiv1239/nucl1743/gurm1247/west2461/nucl1748/nort3234/moss1237	fraf1239	Farefareic
atla1278/volt1241/nort3149/gura1261/cent2243/nort2777/bwam1248/otiv1239/nucl1743/gurm1247/west2461/nucl1748/nort3234/safa1246	daga1276	Dagaaric
atla1278/volt1241/nort3149/gura1261/cent2243/nort2777/bwam1248/otiv1239/nucl1743/gurm1247/west2461/nucl1748/nort3234/safa1246/daga1276	nort3237	North-West Dagaric
atla1278/volt1241/nort3149/gura1261/cent2243/nort2777/bwam1248/otiv1239/nucl1743/gurm1247/west2461/nucl1748/nort3234/safa1246/daga1276	cent2291	Central-South Dagaric
atla1278/volt1241/nort3149/gura1261/cent2243/nort2777/bwam1248/otiv1239/nucl1743/gurm1247/west2461/nucl1748/nort3234/safa1246/daga1276/nort3237	biri1257	Birifor
atla1278/volt1241/nort3149/gura1261/cent2243/nort2777/bwam1248/otiv1239/nucl1743/gurm1247/west2461/nucl1748/nort3234/safa1246/daga1276/cent2291	sout3209	South Dagaric
atla1278/volt1241/nort3149/gura1261/cent2243/nort2777/bwam1248/otiv1239/nucl1743/otiv1240	waam1245	Waama-Tayari-Ditammari
atla1278/volt1241/nort3149/gura1261/cent2243/nort2777/bwam1248/otiv1239/nucl1743/otiv1240/waam1245	taya1258	Tayari-Ditammari
atla1278/volt1241/nort3149/gura1261/cent2243/nort2777/bwam1248/otiv1239/nucl1743/otiv1240/waam1245/taya1258	dita1239	Ditammaric
atla1278/volt1241/nort3149/gura1261/cent2243/sout3164	kirm1250	Kirma-Tyurama
atla1278/volt1241/nort3149/gura1261/cent2243/sout3164	grus1239	Grusi
atla1278/volt1241/nort3149/gura1261/cent2243/sout3164	lobi1246	Lobiri-Jaane
atla1278/volt1241/nort3149/gura1261/cent2243/sout3164	gand1254	Kaansa-Dogose
atla1278/volt1241/nort3149/gura1261/cent2243/sout3164	dogo1293	Dogoso-Khe
atla1278/volt1241/nort3149/gura1261/cent2243/sout3164/grus1239	east2740	East-West Grusi
atla1278/volt1241/nort3149/gura1261/cent2243/sout3164/grus1239	nort2782	Northern Grusi
atla1278/volt1241/nort3149/gura1261/cent2243/sout3164/grus1239/east2740	west2837	Western Grusi
atla1278/volt1241/nort3149/gura1261/cent2243/sout3164/grus1239/east2740	east2397	Eastern Grusi
atla1278/volt1241/nort3149/gura1261/cent2243/sout3164/grus1239/east2740/west2837	sisa1247	Sisaala-Chakali
atla1278/volt1241/nort3149/gura1261/cent2243/sout3164/grus1239/east2740/west2837/sisa1247	chak1272	Chakalic
atla1278/volt1241/nort3149/gura1261/cent2243/sout3164/grus1239/east2740/west2837/sisa1247	sisa1248	Sisaala
atla1278/volt1241/nort3149/gura1261/cent2243/sout3164/grus1239/east2740/west2837/sisa1247/chak1272	chak1273	Chakali-Tamprusi-Vagala
atla1278/volt1241/nort3149/gura1261/cent2243/sout3164/grus1239/east2740/west2837/sisa1247/chak1272/chak1273	chak1274	Chakali-Tamprusi
atla1278/volt1241/nort3149/gura1261/cent2243/sout3164/grus1239/east2740/west2837/sisa1247/sisa1248	nort3229	Northwestern Sisaala
atla1278/volt1241/nort3149/gura1261/cent2243/sout3164/grus1239/east2740/east2397	kabi1265	Kabiyeic
atla1278/volt1241/nort3149/gura1261/cent2243/sout3164/grus1239/east2740/east2397	temc1234	Tem-Chala
atla1278/volt1241/nort3149/gura1261/cent2243/sout3164/grus1239/east2740/east2397/temc1234	bago1247	Bago-Delo-Cala
atla1278/volt1241/nort3149/gura1261/cent2243/sout3164/grus1239/east2740/east2397/temc1234/bago1247	delo1241	Delo-Cala
atla1278/volt1241/nort3149/gura1261/cent2243/sout3164/grus1239/nort2782	nuna1234	Nuna-Kasem
atla1278/volt1241/nort3149/gura1261/cent2243/sout3164/grus1239/nort2782/nuna1234	nuni1253	Nuni
atla1278/volt1241/nort3149/gura1261/cent2243/sout3164/gand1254	dogo1300	Dogose-Khisa
atla1278/volt1241/nort3149/gura1261/cent2243/tula1256	tula1250	Tula-Waja
atla1278/volt1241/nort3149/gura1261/cent2243/tula1256/tula1250	tula1251	Tulaic
atla1278/volt1241/nort3149/gura1261/cent2243/tula1256/tula1250/tula1251	tula1257	Tula-Ma-Yebu
atla1278/volt1241/nort3149/gura1261/cent2243/tula1256/tula1250/tula1251/tula1257	nucl1371	Nuclear Tulaic
atla1278/volt1241/nort3149/gura1261/cent2243/tula1256/tula1250/tula1251/tula1257	awak1249	Awak-Kamo
atla1278/volt1241/nort3149/gura1261/kula1283	kula1277	Kulango
atla1278/volt1241/nort3149/gura1261/kula1283	teen1241	Teenic
atla1278/volt1241/nort3149/came1255	mbum1257	Mbumic
atla1278/volt1241/nort3149/came1255	bena1258	Bena-Mboi
atla1278/volt1241/nort3149/came1255	bikw1235	Bikwin-Jen
atla1278/volt1241/nort3149/came1255	samb1322	Central Adamawa
atla1278/volt1241/nort3149/came1255	uban1244	Ubangi
atla1278/volt1241/nort3149/came1255	unun9906	Unclassified Cameroun-Ubangian
atla1278/volt1241/nort3149/came1255/mbum1257	nort2773	Northern Mbum
atla1278/volt1241/nort3149/came1255/mbum1257	cent2020	Central Mbum
atla1278/volt1241/nort3149/came1255/mbum1257	unun9907	Unclassified Mbum
atla1278/volt1241/nort3149/came1255/mbum1257/nort2773	dama1266	Dama-Galke
atla1278/volt1241/nort3149/came1255/mbum1257/nort2773	tupu1245	Tupuri-Mundang-Mambai
atla1278/volt1241/nort3149/came1255/mbum1257/nort2773/tupu1245	mund1324	Mundangic
atla1278/volt1241/nort3149/came1255/mbum1257/cent2020	kara1477	Karangic
atla1278/volt1241/nort3149/came1255/mbum1257/cent2020/kara1477	kare1351	Kare-Pana
atla1278/volt1241/nort3149/came1255/bena1258	bena1259	Bena
atla1278/volt1241/nort3149/came1255/bena1258/bena1259	yung1254	Yungur-Voro
atla1278/volt1241/nort3149/came1255/bikw1235	nort3378	Northern Bikwin-Jen
atla1278/volt1241/nort3149/came1255/bikw1235	sout3355	Southern Bikwin-Jen
atla1278/volt1241/nort3149/came1255/bikw1235/nort3378	makt1234	Mak-Tal
atla1278/volt1241/nort3149/came1255/bikw1235/nort3378	bura1270	Burak-Loo
atla1278/volt1241/nort3149/came1255/bikw1235/sout3355	jenn1241	Jen
atla1278/volt1241/nort3149/came1255/bikw1235/sout3355	bamb1263	Bambuka-Gomu-Leelau
atla1278/volt1241/nort3149/came1255/bikw1235/sout3355/jenn1241	doso1240	Doso-Dza
atla1278/volt1241/nort3149/came1255/samb1322	samb1323	Samba-Duru
atla1278/volt1241/nort3149/came1255/samb1322	uncl1524	Unclassified Central Adamawa
atla1278/volt1241/nort3149/came1255/samb1322	mumu1249	Mumuye-Yandang
atla1278/volt1241/nort3149/came1255/samb1322/samb1323	sout3238	Southern Samba-Duru
atla1278/volt1241/nort3149/came1255/samb1322/samb1323	unun9905	Unclassified Samba-Duru
atla1278/volt1241/nort3149/came1255/samb1322/samb1323	nort3259	Northern Samba-Duru
atla1278/volt1241/nort3149/came1255/samb1322/samb1323/sout3238	leko1246	Sambaic
atla1278/volt1241/nort3149/came1255/samb1322/samb1323/sout3238	diic1235	Diic
atla1278/volt1241/nort3149/came1255/samb1322/samb1323/sout3238/leko1246	samb1324	Samba-Leko-Perema-Mumbake
atla1278/volt1241/nort3149/came1255/samb1322/samb1323/sout3238/leko1246/samb1324	pere1234	Perema-Mumbake
atla1278/volt1241/nort3149/came1255/samb1322/samb1323/nort3259	vere1249	Vere-Gimme
atla1278/volt1241/nort3149/came1255/samb1322/samb1323/nort3259/vere1249	koma1268	Koma Alantika
atla1278/volt1241/nort3149/came1255/samb1322/samb1323/nort3259/vere1249	vere1250	Vere
atla1278/volt1241/nort3149/came1255/samb1322/mumu1249	mumu1250	Mumuyic
atla1278/volt1241/nort3149/came1255/samb1322/mumu1249	yand1260	Yandangic
atla1278/volt1241/nort3149/came1255/samb1322/mumu1249/yand1260	waka1284	Waka-Yendang-Teme
atla1278/volt1241/nort3149/came1255/samb1322/mumu1249/yand1260	bali1284	Bali-Kpasam
atla1278/volt1241/nort3149/came1255/samb1322/mumu1249/yand1260/waka1284	waka1285	Waka-Yandang
atla1278/volt1241/nort3149/came1255/uban1244	ngba1290	Ngbandi-Mongoba-Kazibati
atla1278/volt1241/nort3149/came1255/uban1244	zand1246	Zandic
atla1278/volt1241/nort3149/came1255/uban1244	mbai1246	Mbaic
atla1278/volt1241/nort3149/came1255/uban1244	ngba1292	Mundu-Baka
atla1278/volt1241/nort3149/came1255/uban1244	sere1262	Sereic
atla1278/volt1241/nort3149/came1255/uban1244	band1341	Bandaic
atla1278/volt1241/nort3149/came1255/uban1244/ngba1290	ngba1280	Ngbandic
atla1278/volt1241/nort3149/came1255/uban1244/ngba1290/ngba1280	nucl1737	Nuclear Ngbandic
atla1278/volt1241/nort3149/came1255/uban1244/ngba1290/ngba1280/nucl1737	sang1327	Sangoic
atla1278/volt1241/nort3149/came1255/uban1244/zand1246	zand1247	Zande-Nzakara
atla1278/volt1241/nort3149/came1255/uban1244/zand1246	bara1360	Barambo-Pambia
atla1278/volt1241/nort3149/came1255/uban1244/mbai1246	ndun1247	Ndunga-Mba-Dongo
atla1278/volt1241/nort3149/came1255/uban1244/mbai1246/ndun1247	ndun1248	Ndunga-Mba
atla1278/volt1241/nort3149/came1255/uban1244/ngba1292	east2391	Eastern Mundu-Baka
atla1278/volt1241/nort3149/came1255/uban1244/ngba1292	west2836	Western Mundu-Baka
atla1278/volt1241/nort3149/came1255/uban1244/ngba1292/east2391	mayo1260	Mayogo-Bangba
atla1278/volt1241/nort3149/came1255/uban1244/ngba1292/west2836	rive1263	River Western Mundu-Baka
atla1278/volt1241/nort3149/came1255/uban1244/ngba1292/west2836	baka1271	Baka-Gundi
atla1278/volt1241/nort3149/came1255/uban1244/ngba1292/west2836/rive1263	monz1253	Monzomboic
atla1278/volt1241/nort3149/came1255/uban1244/ngba1292/west2836/rive1263	bwak1244	Bwaka
atla1278/volt1241/nort3149/came1255/uban1244/ngba1292/west2836/rive1263/monz1253	kpal1242	Kpala-Bakpa
atla1278/volt1241/nort3149/came1255/uban1244/ngba1292/west2836/baka1271	baka1278	Baka complex
atla1278/volt1241/nort3149/came1255/uban1244/sere1262	sere1266	Sere-Indri
atla1278/volt1241/nort3149/came1255/uban1244/sere1262	fero1243	Feroge-Mangaya
atla1278/volt1241/nort3149/came1255/uban1244/sere1262/sere1266	indr1246	Indri-Togoyo
atla1278/volt1241/nort3149/came1255/uban1244/sere1262/sere1266	sere1263	Sere-Bviri
atla1278/volt1241/nort3149/came1255/uban1244/sere1262/sere1266/sere1263	baiv1238	Bai-Viri
atla1278/volt1241/nort3149/came1255/uban1244/sere1262/sere1266/sere1263	ndog1247	Ndogo-Sere
atla1278/volt1241/nort3149/came1255/uban1244/sere1262/sere1266/sere1263/ndog1247	tagb1264	Tagbu-Sere
atla1278/volt1241/nort3149/came1255/uban1244/band1341	nucl1797	Nuclear Bandaic
atla1278/volt1241/nort3149/came1255/uban1244/band1341/nucl1797	sout2786	Ngbugu-Langbasi
atla1278/volt1241/nort3149/came1255/uban1244/band1341/nucl1797	cent2021	Central Bandaic
atla1278/volt1241/nort3149/came1255/uban1244/band1341/nucl1797/cent2021	cent2022	Central Core Bandaic
atla1278/volt1241/nort3149/came1255/uban1244/band1341/nucl1797/cent2021/cent2022	mids1242	Mid-Southern Central Core Bandaic
atla1278/volt1241/nort3149/gbay1279	gbay1282	Gbaya Meridional-Occidental
atla1278/volt1241/nort3149/gbay1279	gbay1280	Gbaya Oriental
atla1278/volt1241/nort3149/gbay1279/gbay1282	boko1260	Bokoto-Gbeya
